payment_id,order_id,payment_method,payment_amount
PAY_03060,ORD_03060,UPI,438.59
PAY_03061,ORD_03061,UPI,150.46
PAY_03062,ORD_03062,Credit Card,532.34
PAY_03063,ORD_03063,UPI,143.68
PAY_03064,ORD_03064,Credit Card,275.83
PAY_03065,ORD_03065,Credit Card,157.09
PAY_03066,ORD_03066,Cash,174.17
PAY_03067,ORD_03067,UPI,144.82
PAY_03068,ORD_03068,Debit Card,289.02
PAY_03069,ORD_03069,UPI,339.05
PAY_03070,ORD_03070,UPI,197.52
PAY_03071,ORD_03071,UPI,114.99
PAY_03072,ORD_03072,UPI,273.94
PAY_03073,ORD_03073,UPI,248.59
PAY_03074,ORD_03074,UPI,178.69
PAY_03075,ORD_03075,UPI,593.27
PAY_03076,ORD_03076,Debit Card,117.3
PAY_03077,ORD_03077,Credit Card,120.6
PAY_03078,ORD_03078,UPI,131.22
PAY_03079,ORD_03079,UPI,308.52
PAY_03080,ORD_03080,UPI,113.09
PAY_03081,ORD_03081,UPI,123.12
PAY_03082,ORD_03082,Cash,341.81
PAY_03083,ORD_03083,Credit Card,256.49
PAY_03084,ORD_03084,UPI,243.52
PAY_03085,ORD_03085,UPI,294.42
PAY_03086,ORD_03086,UPI,173.56
PAY_03087,ORD_03087,UPI,173.13
PAY_03088,ORD_03088,Credit Card,318.18
PAY_03089,ORD_03089,Credit Card,118.08
PAY_03090,ORD_03090,Credit Card,126.18
PAY_03091,ORD_03091,Debit Card,168.06
PAY_03092,ORD_03092,UPI,313.08
PAY_03093,ORD_03093,UPI,244.41
PAY_03094,ORD_03094,Debit Card,327.68
PAY_03095,ORD_03095,UPI,113.8
PAY_03096,ORD_03096,Credit Card,238.47
PAY_03097,ORD_03097,Debit Card,301.24
PAY_03098,ORD_03098,Cash,116.09
PAY_03099,ORD_03099,Credit Card,334.57
PAY_03100,ORD_03100,Debit Card,183.16
PAY_03101,ORD_03101,Credit Card,1075.76
PAY_03102,ORD_03102,UPI,108.99
PAY_03103,ORD_03103,Cash,409.42
PAY_03104,ORD_03104,Debit Card,170.43
PAY_03105,ORD_03105,Debit Card,112.88
PAY_03106,ORD_03106,UPI,157.0
PAY_03107,ORD_03107,Cash,219.19
PAY_03108,ORD_03108,UPI,352.77
PAY_03109,ORD_03109,Debit Card,501.21
PAY_03110,ORD_03110,UPI,456.86
PAY_03111,ORD_03111,UPI,140.0
PAY_03112,ORD_03112,UPI,378.11
PAY_03113,ORD_03113,Credit Card,259.29
PAY_03114,ORD_03114,Debit Card,150.74
PAY_03115,ORD_03115,UPI,191.34
PAY_03116,ORD_03116,Debit Card,133.7
PAY_03117,ORD_03117,Debit Card,206.79
PAY_03118,ORD_03118,Debit Card,138.44
PAY_03119,ORD_03119,Credit Card,118.98
PAY_03120,ORD_03120,Debit Card,266.8
PAY_03121,ORD_03121,Debit Card,280.0
PAY_03122,ORD_03122,Credit Card,178.19
PAY_03123,ORD_03123,Debit Card,409.31
PAY_03124,ORD_03124,UPI,182.65
PAY_03125,ORD_03125,Credit Card,191.48
PAY_03126,ORD_03126,UPI,294.27
PAY_03127,ORD_03127,Debit Card,197.25
PAY_03128,ORD_03128,UPI,214.98
PAY_03129,ORD_03129,UPI,121.24
PAY_03130,ORD_03130,UPI,220.74
PAY_03131,ORD_03131,UPI,118.77
PAY_03132,ORD_03132,Cash,129.75
PAY_03133,ORD_03133,Cash,113.63
PAY_03134,ORD_03134,Debit Card,110.08
PAY_03135,ORD_03135,UPI,167.39
PAY_03136,ORD_03136,UPI,166.76
PAY_03137,ORD_03137,UPI,296.72
PAY_03138,ORD_03138,Debit Card,223.92
PAY_03139,ORD_03139,UPI,116.32
PAY_03140,ORD_03140,Debit Card,222.26
PAY_03141,ORD_03141,Debit Card,240.56
PAY_03142,ORD_03142,UPI,163.27
PAY_03143,ORD_03143,Credit Card,199.2
PAY_03144,ORD_03144,UPI,214.88
PAY_03145,ORD_03145,UPI,324.83
PAY_03146,ORD_03146,Credit Card,131.54
PAY_03147,ORD_03147,Debit Card,189.77
PAY_03148,ORD_03148,Cash,436.42
PAY_03149,ORD_03149,UPI,461.67
PAY_03150,ORD_03150,UPI,312.23
PAY_03151,ORD_03151,Credit Card,276.79
PAY_03152,ORD_03152,UPI,471.13
PAY_03153,ORD_03153,UPI,556.41
PAY_03154,ORD_03154,Debit Card,207.6
PAY_03155,ORD_03155,Debit Card,122.58
PAY_03156,ORD_03156,Debit Card,173.9
PAY_03157,ORD_03157,Debit Card,1141.84
PAY_03158,ORD_03158,UPI,126.0
PAY_03159,ORD_03159,Debit Card,157.46
PAY_03160,ORD_03160,UPI,125.91
PAY_03161,ORD_03161,Cash,224.65
PAY_03162,ORD_03162,Cash,122.42
PAY_03163,ORD_03163,Debit Card,184.95
PAY_03164,ORD_03164,Credit Card,114.31
PAY_03165,ORD_03165,Credit Card,283.47
PAY_03166,ORD_03166,UPI,390.77
PAY_03167,ORD_03167,UPI,172.43
PAY_03168,ORD_03168,UPI,200.34
PAY_03169,ORD_03169,UPI,194.29
PAY_03170,ORD_03170,Credit Card,239.19
PAY_03171,ORD_03171,UPI,203.89
PAY_03172,ORD_03172,UPI,319.95
PAY_03173,ORD_03173,UPI,411.64
PAY_03174,ORD_03174,Credit Card,142.21
PAY_03175,ORD_03175,Credit Card,180.24
PAY_03176,ORD_03176,UPI,345.79
PAY_03177,ORD_03177,UPI,113.35
PAY_03178,ORD_03178,Debit Card,128.75
PAY_03179,ORD_03179,UPI,236.09
PAY_03180,ORD_03180,Debit Card,264.34
PAY_03181,ORD_03181,Credit Card,144.65
PAY_03182,ORD_03182,UPI,149.23
PAY_03183,ORD_03183,Debit Card,143.22
PAY_03184,ORD_03184,UPI,128.05
PAY_03185,ORD_03185,Credit Card,298.55
PAY_03186,ORD_03186,Credit Card,113.8
PAY_03187,ORD_03187,UPI,184.96
PAY_03188,ORD_03188,Credit Card,130.32
PAY_03189,ORD_03189,Credit Card,125.67
PAY_03190,ORD_03190,Cash,331.19
PAY_03191,ORD_03191,Debit Card,160.63
PAY_03192,ORD_03192,UPI,221.73
PAY_03193,ORD_03193,Debit Card,120.42
PAY_03194,ORD_03194,UPI,144.38
PAY_03195,ORD_03195,Debit Card,300.59
PAY_03196,ORD_03196,Debit Card,821.62
PAY_03197,ORD_03197,Credit Card,116.0
PAY_03198,ORD_03198,UPI,200.8
PAY_03199,ORD_03199,Credit Card,258.25
PAY_03200,ORD_03200,Cash,151.03
PAY_03201,ORD_03201,Credit Card,344.55
PAY_03202,ORD_03202,Debit Card,131.52
PAY_03203,ORD_03203,UPI,221.47
PAY_03204,ORD_03204,UPI,165.5
PAY_03205,ORD_03205,UPI,410.97
PAY_03206,ORD_03206,UPI,148.54
PAY_03207,ORD_03207,UPI,165.24
PAY_03208,ORD_03208,Debit Card,330.45
PAY_03209,ORD_03209,UPI,116.92
PAY_03210,ORD_03210,Credit Card,216.27
PAY_03211,ORD_03211,UPI,113.82
PAY_03212,ORD_03212,Cash,113.39
PAY_03213,ORD_03213,Debit Card,266.61
PAY_03214,ORD_03214,UPI,133.75
PAY_03215,ORD_03215,Credit Card,152.4
PAY_03216,ORD_03216,Debit Card,284.22
PAY_03217,ORD_03217,UPI,155.73
PAY_03218,ORD_03218,Credit Card,322.24
PAY_03219,ORD_03219,UPI,226.94
PAY_03220,ORD_03220,UPI,255.02
PAY_03221,ORD_03221,UPI,383.07
PAY_03222,ORD_03222,Cash,254.49
PAY_03223,ORD_03223,Cash,463.73
PAY_03224,ORD_03224,Cash,336.1
PAY_03225,ORD_03225,UPI,160.13
PAY_03226,ORD_03226,Debit Card,421.83
PAY_03227,ORD_03227,Debit Card,235.19
PAY_03228,ORD_03228,UPI,161.24
PAY_03229,ORD_03229,UPI,239.56
PAY_03230,ORD_03230,Debit Card,386.41
PAY_03231,ORD_03231,UPI,253.75
PAY_03232,ORD_03232,Credit Card,522.58
PAY_03233,ORD_03233,Credit Card,387.93
PAY_03234,ORD_03234,Credit Card,263.19
PAY_03235,ORD_03235,Debit Card,124.91
PAY_03236,ORD_03236,UPI,188.96
PAY_03237,ORD_03237,UPI,221.97
PAY_03238,ORD_03238,Debit Card,287.08
PAY_03239,ORD_03239,Debit Card,309.61
PAY_03240,ORD_03240,Credit Card,212.89
PAY_03241,ORD_03241,UPI,214.04
PAY_03242,ORD_03242,UPI,294.44
PAY_03243,ORD_03243,Debit Card,146.7
PAY_03244,ORD_03244,UPI,491.65
PAY_03245,ORD_03245,Credit Card,123.46
PAY_03246,ORD_03246,UPI,426.67
PAY_03247,ORD_03247,Credit Card,193.88
PAY_03248,ORD_03248,UPI,367.75
PAY_03249,ORD_03249,UPI,252.71
PAY_03250,ORD_03250,Debit Card,253.76
PAY_03251,ORD_03251,Debit Card,271.91
PAY_03252,ORD_03252,UPI,317.94
PAY_03253,ORD_03253,UPI,160.55
PAY_03254,ORD_03254,Credit Card,347.84
PAY_03255,ORD_03255,Credit Card,117.6
PAY_03256,ORD_03256,Debit Card,194.34
PAY_03257,ORD_03257,UPI,322.96
PAY_03258,ORD_03258,UPI,345.73
PAY_03259,ORD_03259,UPI,287.21
PAY_03260,ORD_03260,UPI,167.68
PAY_03261,ORD_03261,UPI,318.6
PAY_03262,ORD_03262,Cash,156.51
PAY_03263,ORD_03263,UPI,511.29
PAY_03264,ORD_03264,UPI,192.41
PAY_03265,ORD_03265,UPI,116.11
PAY_03266,ORD_03266,Cash,113.6
PAY_03267,ORD_03267,Cash,212.98
PAY_03268,ORD_03268,Credit Card,224.38
PAY_03269,ORD_03269,UPI,560.85
PAY_03270,ORD_03270,UPI,120.09
PAY_03271,ORD_03271,UPI,214.56
PAY_03272,ORD_03272,UPI,134.3
PAY_03273,ORD_03273,Debit Card,160.63
PAY_03274,ORD_03274,Cash,480.26
PAY_03275,ORD_03275,UPI,124.46
PAY_03276,ORD_03276,UPI,292.65
PAY_03277,ORD_03277,Cash,250.89
PAY_03278,ORD_03278,Debit Card,190.63
PAY_03279,ORD_03279,Debit Card,270.94
PAY_03280,ORD_03280,Cash,121.49
PAY_03281,ORD_03281,UPI,481.83
PAY_03282,ORD_03282,Credit Card,543.74
PAY_03283,ORD_03283,Debit Card,225.04
PAY_03284,ORD_03284,Credit Card,734.6
PAY_03285,ORD_03285,UPI,164.33
PAY_03286,ORD_03286,Debit Card,237.9
PAY_03287,ORD_03287,Debit Card,432.13
PAY_03288,ORD_03288,UPI,164.97
PAY_03289,ORD_03289,UPI,119.17
PAY_03290,ORD_03290,UPI,125.1
PAY_03291,ORD_03291,Debit Card,619.59
PAY_03292,ORD_03292,UPI,157.69
PAY_03293,ORD_03293,UPI,192.03
PAY_03294,ORD_03294,UPI,119.34
PAY_03295,ORD_03295,Credit Card,357.96
PAY_03296,ORD_03296,UPI,123.28
PAY_03297,ORD_03297,UPI,148.02
PAY_03298,ORD_03298,Debit Card,236.05
PAY_03299,ORD_03299,UPI,125.43
PAY_03300,ORD_03300,UPI,182.58
PAY_03301,ORD_03301,UPI,445.3
PAY_03302,ORD_03302,UPI,258.88
PAY_03303,ORD_03303,UPI,214.3
PAY_03304,ORD_03304,Debit Card,239.86
PAY_03305,ORD_03305,UPI,164.53
PAY_03306,ORD_03306,Debit Card,599.29
PAY_03307,ORD_03307,UPI,131.55
PAY_03308,ORD_03308,UPI,223.52
PAY_03309,ORD_03309,Debit Card,224.87
PAY_03310,ORD_03310,UPI,377.03
PAY_03311,ORD_03311,Cash,377.99
PAY_03312,ORD_03312,Credit Card,201.47
PAY_03313,ORD_03313,Debit Card,245.59
PAY_03314,ORD_03314,Credit Card,233.39
PAY_03315,ORD_03315,UPI,115.69
PAY_03316,ORD_03316,UPI,114.08
PAY_03317,ORD_03317,UPI,146.32
PAY_03318,ORD_03318,Credit Card,157.38
PAY_03319,ORD_03319,Credit Card,118.57
PAY_03320,ORD_03320,Cash,306.31
PAY_03321,ORD_03321,Debit Card,213.6
PAY_03322,ORD_03322,Debit Card,177.06
PAY_03323,ORD_03323,UPI,115.2
PAY_03324,ORD_03324,UPI,214.11
PAY_03325,ORD_03325,UPI,120.15
PAY_03326,ORD_03326,Credit Card,187.95
PAY_03327,ORD_03327,UPI,211.96
PAY_03328,ORD_03328,UPI,241.44
PAY_03329,ORD_03329,Credit Card,110.92
PAY_03330,ORD_03330,UPI,239.62
PAY_03331,ORD_03331,Debit Card,106.76
PAY_03332,ORD_03332,Credit Card,129.37
PAY_03333,ORD_03333,UPI,305.8
PAY_03334,ORD_03334,Cash,601.49
PAY_03335,ORD_03335,Credit Card,201.09
PAY_03336,ORD_03336,UPI,141.03
PAY_03337,ORD_03337,UPI,225.8
PAY_03338,ORD_03338,Cash,324.75
PAY_03339,ORD_03339,Cash,268.79
PAY_03340,ORD_03340,UPI,849.12
PAY_03341,ORD_03341,Debit Card,144.18
PAY_03342,ORD_03342,Credit Card,232.18
PAY_03343,ORD_03343,UPI,488.95
PAY_03344,ORD_03344,Debit Card,440.69
PAY_03345,ORD_03345,UPI,115.86
PAY_03346,ORD_03346,UPI,193.89
PAY_03347,ORD_03347,UPI,434.88
PAY_03348,ORD_03348,Credit Card,957.22
PAY_03349,ORD_03349,Debit Card,301.8
PAY_03350,ORD_03350,Credit Card,156.77
PAY_03351,ORD_03351,UPI,122.55
PAY_03352,ORD_03352,Debit Card,646.46
PAY_03353,ORD_03353,UPI,301.66
PAY_03354,ORD_03354,Cash,140.49
PAY_03355,ORD_03355,UPI,185.24
PAY_03356,ORD_03356,UPI,246.64
PAY_03357,ORD_03357,Credit Card,290.11
PAY_03358,ORD_03358,Credit Card,116.87
PAY_03359,ORD_03359,UPI,159.45
PAY_03360,ORD_03360,UPI,126.44
PAY_03361,ORD_03361,Cash,352.5
PAY_03362,ORD_03362,UPI,174.54
PAY_03363,ORD_03363,UPI,249.93
PAY_03364,ORD_03364,Credit Card,456.97
PAY_03365,ORD_03365,UPI,233.45
PAY_03366,ORD_03366,UPI,187.46
PAY_03367,ORD_03367,UPI,248.92
PAY_03368,ORD_03368,Debit Card,223.08
PAY_03369,ORD_03369,UPI,403.97
PAY_03370,ORD_03370,Credit Card,230.4
PAY_03371,ORD_03371,UPI,161.26
PAY_03372,ORD_03372,Credit Card,348.67
PAY_03373,ORD_03373,Credit Card,413.26
PAY_03374,ORD_03374,UPI,117.79
PAY_03375,ORD_03375,UPI,481.24
PAY_03376,ORD_03376,Credit Card,242.27
PAY_03377,ORD_03377,Debit Card,245.24
PAY_03378,ORD_03378,UPI,342.57
PAY_03379,ORD_03379,Credit Card,158.64
PAY_03380,ORD_03380,Debit Card,328.49
PAY_03381,ORD_03381,UPI,176.82
PAY_03382,ORD_03382,Cash,123.61
PAY_03383,ORD_03383,Debit Card,114.05
PAY_03384,ORD_03384,UPI,271.27
PAY_03385,ORD_03385,UPI,119.63
PAY_03386,ORD_03386,UPI,483.75
PAY_03387,ORD_03387,UPI,376.42
PAY_03388,ORD_03388,Credit Card,397.97
PAY_03389,ORD_03389,UPI,228.9
PAY_03390,ORD_03390,UPI,247.78
PAY_03391,ORD_03391,Cash,129.37
PAY_03392,ORD_03392,UPI,340.12
PAY_03393,ORD_03393,Debit Card,271.53
PAY_03394,ORD_03394,Credit Card,266.23
PAY_03395,ORD_03395,UPI,526.93
PAY_03396,ORD_03396,Debit Card,160.59
PAY_03397,ORD_03397,UPI,202.66
PAY_03398,ORD_03398,Debit Card,246.83
PAY_03399,ORD_03399,Debit Card,129.96
PAY_03400,ORD_03400,UPI,192.9
PAY_03401,ORD_03401,UPI,287.55
PAY_03402,ORD_03402,UPI,178.2
PAY_03403,ORD_03403,Debit Card,425.57
PAY_03404,ORD_03404,Debit Card,121.94
PAY_03405,ORD_03405,UPI,361.63
PAY_03406,ORD_03406,UPI,296.79
PAY_03407,ORD_03407,UPI,163.56
PAY_03408,ORD_03408,UPI,127.65
PAY_03409,ORD_03409,UPI,118.25
PAY_03410,ORD_03410,UPI,146.69
PAY_03411,ORD_03411,UPI,337.92
PAY_03412,ORD_03412,Debit Card,211.63
PAY_03413,ORD_03413,UPI,383.89
PAY_03414,ORD_03414,UPI,148.27
PAY_03415,ORD_03415,UPI,297.89
PAY_03416,ORD_03416,UPI,143.05
PAY_03417,ORD_03417,UPI,129.2
PAY_03418,ORD_03418,UPI,205.32
PAY_03419,ORD_03419,UPI,147.22
PAY_03420,ORD_03420,Debit Card,114.58
PAY_03421,ORD_03421,UPI,183.04
PAY_03422,ORD_03422,UPI,229.65
PAY_03423,ORD_03423,Debit Card,402.54
PAY_03424,ORD_03424,UPI,318.37
PAY_03425,ORD_03425,Cash,411.09
PAY_03426,ORD_03426,Cash,287.82
PAY_03427,ORD_03427,Debit Card,261.11
PAY_03428,ORD_03428,UPI,121.57
PAY_03429,ORD_03429,UPI,224.16
PAY_03430,ORD_03430,Debit Card,277.99
PAY_03431,ORD_03431,UPI,428.38
PAY_03432,ORD_03432,UPI,320.02
PAY_03433,ORD_03433,UPI,407.06
PAY_03434,ORD_03434,Credit Card,118.03
PAY_03435,ORD_03435,Debit Card,168.44
PAY_03436,ORD_03436,Credit Card,262.72
PAY_03437,ORD_03437,Credit Card,370.54
PAY_03438,ORD_03438,Debit Card,195.61
PAY_03439,ORD_03439,Debit Card,186.47
PAY_03440,ORD_03440,Cash,310.7
PAY_03441,ORD_03441,UPI,124.77
PAY_03442,ORD_03442,Cash,467.98
PAY_03443,ORD_03443,UPI,118.54
PAY_03444,ORD_03444,UPI,108.97
PAY_03445,ORD_03445,Credit Card,204.56
PAY_03446,ORD_03446,UPI,496.16
PAY_03447,ORD_03447,UPI,262.8
PAY_03448,ORD_03448,Cash,302.24
PAY_03449,ORD_03449,UPI,206.38
PAY_03450,ORD_03450,Cash,185.87
PAY_03451,ORD_03451,Credit Card,114.72
PAY_03452,ORD_03452,Cash,115.04
PAY_03453,ORD_03453,Debit Card,238.75
PAY_03454,ORD_03454,Credit Card,404.43
PAY_03455,ORD_03455,Credit Card,235.46
PAY_03456,ORD_03456,Cash,287.12
PAY_03457,ORD_03457,Credit Card,496.56
PAY_03458,ORD_03458,UPI,230.25
PAY_03459,ORD_03459,Cash,184.46
PAY_03460,ORD_03460,UPI,121.78
PAY_03461,ORD_03461,UPI,642.1
PAY_03462,ORD_03462,Debit Card,280.81
PAY_03463,ORD_03463,UPI,120.46
PAY_03464,ORD_03464,UPI,104.52
PAY_03465,ORD_03465,Credit Card,424.24
PAY_03466,ORD_03466,UPI,115.45
PAY_03467,ORD_03467,Credit Card,569.95
PAY_03468,ORD_03468,Credit Card,123.48
PAY_03469,ORD_03469,UPI,431.33
PAY_03470,ORD_03470,Cash,282.93
PAY_03471,ORD_03471,Debit Card,229.71
PAY_03472,ORD_03472,Credit Card,187.33
PAY_03473,ORD_03473,Credit Card,579.8
PAY_03474,ORD_03474,Debit Card,298.13
PAY_03475,ORD_03475,UPI,132.15
PAY_03476,ORD_03476,Credit Card,122.34
PAY_03477,ORD_03477,Credit Card,219.09
PAY_03478,ORD_03478,UPI,201.39
PAY_03479,ORD_03479,Cash,113.84
PAY_03480,ORD_03480,UPI,209.99
PAY_03481,ORD_03481,UPI,145.12
PAY_03482,ORD_03482,Cash,210.42
PAY_03483,ORD_03483,Cash,306.63
PAY_03484,ORD_03484,Debit Card,434.41
PAY_03485,ORD_03485,Credit Card,350.81
PAY_03486,ORD_03486,Credit Card,148.44
PAY_03487,ORD_03487,UPI,256.4
PAY_03488,ORD_03488,UPI,221.89
PAY_03489,ORD_03489,Credit Card,122.5
PAY_03490,ORD_03490,UPI,245.76
PAY_03491,ORD_03491,Debit Card,545.68
PAY_03492,ORD_03492,UPI,196.53
PAY_03493,ORD_03493,Debit Card,125.7
PAY_03494,ORD_03494,UPI,207.33
PAY_03495,ORD_03495,UPI,110.78
PAY_03496,ORD_03496,UPI,319.74
PAY_03497,ORD_03497,Credit Card,262.04
PAY_03498,ORD_03498,Credit Card,186.48
PAY_03499,ORD_03499,Cash,170.85
PAY_03500,ORD_03500,UPI,179.57
PAY_03501,ORD_03501,Credit Card,203.69
PAY_03502,ORD_03502,Debit Card,129.77
PAY_03503,ORD_03503,UPI,119.79
PAY_03504,ORD_03504,Debit Card,361.07
PAY_03505,ORD_03505,UPI,175.51
PAY_03506,ORD_03506,Credit Card,226.86
PAY_03507,ORD_03507,Credit Card,241.33
PAY_03508,ORD_03508,UPI,251.57
PAY_03509,ORD_03509,UPI,112.38
PAY_03510,ORD_03510,Credit Card,114.26
PAY_03511,ORD_03511,UPI,149.69
PAY_03512,ORD_03512,UPI,238.65
PAY_03513,ORD_03513,UPI,135.78
PAY_03514,ORD_03514,Credit Card,177.79
PAY_03515,ORD_03515,Debit Card,619.8
PAY_03516,ORD_03516,UPI,120.06
PAY_03517,ORD_03517,UPI,136.25
PAY_03518,ORD_03518,Debit Card,577.11
PAY_03519,ORD_03519,Credit Card,210.81
PAY_03520,ORD_03520,Debit Card,131.03
PAY_03521,ORD_03521,UPI,375.07
PAY_03522,ORD_03522,Cash,202.04
PAY_03523,ORD_03523,UPI,170.21
PAY_03524,ORD_03524,UPI,214.0
PAY_03525,ORD_03525,Credit Card,138.52
PAY_03526,ORD_03526,Cash,126.93
PAY_03527,ORD_03527,UPI,201.94
PAY_03528,ORD_03528,Debit Card,136.79
PAY_03529,ORD_03529,UPI,206.98
PAY_03530,ORD_03530,UPI,256.27
PAY_03531,ORD_03531,UPI,329.16
PAY_03532,ORD_03532,Credit Card,397.97
PAY_03533,ORD_03533,UPI,159.54
PAY_03534,ORD_03534,UPI,272.42
PAY_03535,ORD_03535,UPI,270.22
PAY_03536,ORD_03536,Credit Card,250.65
PAY_03537,ORD_03537,UPI,159.12
PAY_03538,ORD_03538,UPI,122.37
PAY_03539,ORD_03539,UPI,277.2
PAY_03540,ORD_03540,UPI,117.38
PAY_03541,ORD_03541,Debit Card,185.55
PAY_03542,ORD_03542,UPI,123.66
PAY_03543,ORD_03543,Credit Card,118.44
PAY_03544,ORD_03544,UPI,131.49
PAY_03545,ORD_03545,Debit Card,369.13
PAY_03546,ORD_03546,Debit Card,312.66
PAY_03547,ORD_03547,UPI,171.93
PAY_03548,ORD_03548,UPI,310.51
PAY_03549,ORD_03549,UPI,342.65
PAY_03550,ORD_03550,UPI,185.12
PAY_03551,ORD_03551,UPI,127.6
PAY_03552,ORD_03552,UPI,198.27
PAY_03553,ORD_03553,Credit Card,186.8
PAY_03554,ORD_03554,UPI,123.07
PAY_03555,ORD_03555,UPI,248.93
PAY_03556,ORD_03556,UPI,237.25
PAY_03557,ORD_03557,Cash,253.42
PAY_03558,ORD_03558,UPI,230.22
PAY_03559,ORD_03559,UPI,320.11
PAY_03560,ORD_03560,Credit Card,194.32
PAY_03561,ORD_03561,UPI,226.54
PAY_03562,ORD_03562,Debit Card,176.81
PAY_03563,ORD_03563,Debit Card,145.34
PAY_03564,ORD_03564,UPI,433.52
PAY_03565,ORD_03565,Debit Card,119.82
PAY_03566,ORD_03566,Debit Card,341.77
PAY_03567,ORD_03567,UPI,158.57
PAY_03568,ORD_03568,Debit Card,136.11
PAY_03569,ORD_03569,Debit Card,244.33
PAY_03570,ORD_03570,UPI,128.96
PAY_03571,ORD_03571,Debit Card,126.93
PAY_03572,ORD_03572,Debit Card,131.63
PAY_03573,ORD_03573,Debit Card,185.82
PAY_03574,ORD_03574,UPI,136.08
PAY_03575,ORD_03575,UPI,505.19
PAY_03576,ORD_03576,Cash,573.32
PAY_03577,ORD_03577,Credit Card,114.82
PAY_03578,ORD_03578,Credit Card,275.35
PAY_03579,ORD_03579,Cash,303.07
PAY_03580,ORD_03580,UPI,285.41
PAY_03581,ORD_03581,UPI,143.83
PAY_03582,ORD_03582,Credit Card,182.22
PAY_03583,ORD_03583,UPI,133.09
PAY_03584,ORD_03584,Credit Card,159.29
PAY_03585,ORD_03585,Debit Card,117.96
PAY_03586,ORD_03586,UPI,196.98
PAY_03587,ORD_03587,Debit Card,120.15
PAY_03588,ORD_03588,Cash,178.61
PAY_03589,ORD_03589,Cash,124.98
PAY_03590,ORD_03590,Credit Card,216.21
PAY_03591,ORD_03591,Debit Card,152.99
PAY_03592,ORD_03592,Debit Card,234.05
PAY_03593,ORD_03593,Debit Card,385.53
PAY_03594,ORD_03594,UPI,478.77
PAY_03595,ORD_03595,UPI,115.36
PAY_03596,ORD_03596,UPI,134.96
PAY_03597,ORD_03597,UPI,173.71
PAY_03598,ORD_03598,Credit Card,264.74
PAY_03599,ORD_03599,UPI,121.1
PAY_03600,ORD_03600,Credit Card,125.25
PAY_03601,ORD_03601,Cash,217.94
PAY_03602,ORD_03602,UPI,213.02
PAY_03603,ORD_03603,Debit Card,248.3
PAY_03604,ORD_03604,UPI,277.64
PAY_03605,ORD_03605,Credit Card,245.01
PAY_03606,ORD_03606,UPI,232.59
PAY_03607,ORD_03607,UPI,206.17
PAY_03608,ORD_03608,Debit Card,275.84
PAY_03609,ORD_03609,Credit Card,109.03
PAY_03610,ORD_03610,Credit Card,481.03
PAY_03611,ORD_03611,Cash,113.35
PAY_03612,ORD_03612,UPI,125.52
PAY_03613,ORD_03613,UPI,175.88
PAY_03614,ORD_03614,Credit Card,311.23
PAY_03615,ORD_03615,UPI,117.12
PAY_03616,ORD_03616,Credit Card,189.15
PAY_03617,ORD_03617,Debit Card,314.79
PAY_03618,ORD_03618,Credit Card,335.7
PAY_03619,ORD_03619,Credit Card,139.19
PAY_03620,ORD_03620,Debit Card,187.92
PAY_03621,ORD_03621,UPI,150.91
PAY_03622,ORD_03622,Credit Card,160.66
PAY_03623,ORD_03623,UPI,120.26
PAY_03624,ORD_03624,UPI,128.74
PAY_03625,ORD_03625,Credit Card,260.33
PAY_03626,ORD_03626,Debit Card,214.73
PAY_03627,ORD_03627,UPI,250.26
PAY_03628,ORD_03628,Debit Card,234.54
PAY_03629,ORD_03629,Credit Card,308.88
PAY_03630,ORD_03630,Cash,337.91
PAY_03631,ORD_03631,UPI,109.61
PAY_03632,ORD_03632,Debit Card,140.13
PAY_03633,ORD_03633,Debit Card,181.36
PAY_03634,ORD_03634,UPI,189.73
PAY_03635,ORD_03635,UPI,145.3
PAY_03636,ORD_03636,UPI,323.56
PAY_03637,ORD_03637,UPI,607.96
PAY_03638,ORD_03638,UPI,219.27
PAY_03639,ORD_03639,Debit Card,218.24
PAY_03640,ORD_03640,UPI,321.19
PAY_03641,ORD_03641,UPI,117.6
PAY_03642,ORD_03642,Debit Card,206.2
PAY_03643,ORD_03643,Credit Card,325.32
PAY_03644,ORD_03644,UPI,157.0
PAY_03645,ORD_03645,UPI,115.37
PAY_03646,ORD_03646,Debit Card,192.05
PAY_03647,ORD_03647,UPI,189.11
PAY_03648,ORD_03648,UPI,133.94
PAY_03649,ORD_03649,UPI,659.64
PAY_03650,ORD_03650,UPI,158.7
PAY_03651,ORD_03651,UPI,120.65
PAY_03652,ORD_03652,UPI,194.69
PAY_03653,ORD_03653,UPI,332.6
PAY_03654,ORD_03654,Credit Card,211.76
PAY_03655,ORD_03655,Credit Card,256.28
PAY_03656,ORD_03656,Credit Card,123.31
PAY_03657,ORD_03657,Credit Card,427.6
PAY_03658,ORD_03658,Credit Card,284.61
PAY_03659,ORD_03659,Credit Card,347.22
PAY_03660,ORD_03660,Credit Card,233.04
PAY_03661,ORD_03661,UPI,331.37
PAY_03662,ORD_03662,Debit Card,136.77
PAY_03663,ORD_03663,Credit Card,151.92
PAY_03664,ORD_03664,Cash,443.31
PAY_03665,ORD_03665,UPI,495.37
PAY_03666,ORD_03666,UPI,109.3
PAY_03667,ORD_03667,Cash,248.07
PAY_03668,ORD_03668,Debit Card,168.02
PAY_03669,ORD_03669,Credit Card,140.39
PAY_03670,ORD_03670,Debit Card,249.78
PAY_03671,ORD_03671,UPI,365.57
