order_id,customer_id,restaurant_id,order_timestamp,order_amount,number_of_items,weather,traffic_condition,order_status,preparation_time_minutes
ORD_01321,CUST_0955,REST_082,2026-03-08 01:06:59,205.78,4,Rain,Low,Delivered,38.0
ORD_01322,CUST_0332,REST_096,2026-02-27 21:58:58,118.38,1,Clear,High,Delivered,29.0
ORD_01323,CUST_0527,REST_078,2026-06-30 09:25:10,589.04,6,Rain,Low,Delivered,41.0
ORD_01324,CUST_0850,REST_047,2026-01-13 17:35:00,400.13,5,Clear,High,Delivered,34.0
ORD_01325,CUST_0255,REST_003,2026-01-21 05:30:44,120.54,3,Clear,Medium,Delivered,10.0
ORD_01326,CUST_0604,REST_001,2026-01-18 02:30:59,169.01,5,Cloudy,Low,Delivered,16.0
ORD_01327,CUST_0510,REST_090,2026-02-23 04:54:40,207.38,5,Clear,Medium,Delivered,40.0
ORD_01328,CUST_0791,REST_024,2026-05-30 19:21:24,291.45,6,Clear,High,Delivered,37.0
ORD_01329,CUST_0718,REST_035,2026-04-21 10:32:19,184.2,4,Cloudy,Low,Delivered,24.0
ORD_01330,CUST_0606,REST_014,2026-04-03 16:32:13,103.16,4,Clear,Medium,Delivered,32.0
ORD_01331,CUST_0737,REST_067,2026-06-23 03:03:21,122.16,4,Clear,Medium,Delivered,12.0
ORD_01332,CUST_0813,REST_013,2026-06-14 00:13:16,180.83,4,Rain,High,Delivered,13.0
ORD_01333,CUST_0830,REST_047,2026-04-30 18:08:07,357.43,6,Rain,Medium,Delivered,34.0
ORD_01334,CUST_0463,REST_050,2026-04-26 12:41:05,229.36,3,Clear,Low,Delivered,23.0
ORD_01335,CUST_0199,REST_078,2026-02-28 05:51:35,118.47,2,Cloudy,Low,Delivered,33.0
ORD_01336,CUST_0271,REST_085,2026-01-04 06:43:12,258.94,1,Cloudy,Medium,Delivered,16.0
ORD_01337,CUST_0746,REST_026,2026-04-25 07:24:12,146.52,4,Cloudy,High,Delivered,42.0
ORD_01338,CUST_0558,REST_003,2026-06-30 14:03:15,295.81,4,Clear,Medium,Delivered,9.0
ORD_01339,CUST_0064,REST_051,2026-06-17 14:35:30,727.68,1,Heavy Rain,Medium,Delivered,17.0
ORD_01340,CUST_0230,REST_040,2026-03-30 00:53:56,148.81,4,Clear,Low,Delivered,23.0
ORD_01341,CUST_0942,REST_068,2026-04-05 11:47:40,281.71,2,Cloudy,Medium,Delivered,26.0
ORD_01342,CUST_0952,REST_036,2026-01-01 02:30:12,120.31,5,Rain,Medium,Delivered,21.0
ORD_01343,CUST_0249,REST_051,2026-06-08 07:35:15,170.42,1,Cloudy,Medium,Delivered,12.0
ORD_01344,CUST_0246,REST_001,2026-05-16 22:06:15,184.24,3,Rain,High,Delivered,10.0
ORD_01345,CUST_0940,REST_033,2026-04-12 02:15:46,162.95,1,Clear,Low,Delivered,28.0
ORD_01346,CUST_0587,REST_007,2026-05-11 18:08:11,702.51,2,Clear,Low,Delivered,21.0
ORD_01347,CUST_0157,REST_052,2026-02-16 16:26:27,153.14,6,Rain,High,Delivered,33.0
ORD_01348,CUST_0735,REST_011,2026-03-24 08:21:20,250.33,3,Clear,Low,Delivered,20.0
ORD_01349,CUST_0702,REST_027,2026-02-04 18:18:46,100.0,5,Cloudy,Medium,Delivered,31.0
ORD_01350,CUST_0985,REST_014,2026-04-19 19:57:04,229.89,4,Clear,Medium,Delivered,26.0
ORD_01351,CUST_0564,REST_086,2026-03-13 03:33:18,339.72,1,Rain,Medium,Delivered,38.0
ORD_01352,CUST_0950,REST_080,2026-05-13 15:11:38,135.62,3,Cloudy,Low,Delivered,34.0
ORD_01353,CUST_0088,REST_046,2026-05-23 03:38:46,100.0,1,Clear,Low,Delivered,19.0
ORD_01354,CUST_0313,REST_076,2026-02-02 09:44:48,177.46,5,Clear,Medium,Delivered,19.0
ORD_01355,CUST_0851,REST_010,2026-04-06 23:11:54,182.99,1,Cloudy,Low,Delivered,31.0
ORD_01356,CUST_0066,REST_024,2026-05-17 18:51:08,269.95,3,Clear,Medium,Delivered,30.0
ORD_01357,CUST_0662,REST_061,2026-01-13 08:57:57,547.85,2,Cloudy,Medium,Delivered,37.0
ORD_01358,CUST_0020,REST_018,2026-02-27 00:47:33,147.08,6,Cloudy,Medium,Cancelled,33.0
ORD_01359,CUST_0033,REST_086,2026-06-02 21:42:13,113.19,3,Clear,Medium,Delivered,39.0
ORD_01360,CUST_0840,REST_009,2026-05-29 20:17:46,100.0,1,Rain,High,Delivered,18.0
ORD_01361,CUST_0793,REST_017,2026-04-21 17:07:40,202.14,5,Clear,Medium,Delivered,10.0
ORD_01362,CUST_0558,REST_058,2026-03-12 15:25:37,235.96,4,Clear,Medium,Delivered,25.0
ORD_01363,CUST_0073,REST_013,2026-06-03 17:56:01,134.27,4,Clear,High,Delivered,16.0
ORD_01364,CUST_0866,REST_050,2026-05-04 22:55:49,278.18,5,Cloudy,Medium,Delivered,29.0
ORD_01365,CUST_0825,REST_006,2026-04-17 22:19:21,234.15,1,Rain,High,Delivered,25.0
ORD_01366,CUST_0343,REST_085,2026-05-08 00:20:20,185.63,6,Clear,Low,Delivered,11.0
ORD_01367,CUST_0133,REST_051,2026-02-11 10:53:17,110.35,5,Clear,High,Delivered,21.0
ORD_01368,CUST_0055,REST_036,2026-01-30 19:50:46,139.07,1,Clear,Medium,Delivered,12.0
ORD_01369,CUST_0061,REST_071,2026-06-09 18:18:30,100.0,3,Rain,High,Delivered,31.0
ORD_01370,CUST_0857,REST_100,2026-02-14 02:20:04,206.37,6,Clear,High,Delivered,30.0
ORD_01371,CUST_0520,REST_025,2026-01-27 13:15:35,183.92,2,Cloudy,Low,Delivered,26.0
ORD_01372,CUST_0272,REST_011,2026-01-19 13:38:33,201.07,1,Clear,Medium,Delivered,19.0
ORD_01373,CUST_0246,REST_044,2026-06-23 23:25:41,239.22,4,Rain,Medium,Delivered,23.0
ORD_01374,CUST_0176,REST_014,2026-05-17 18:34:22,224.12,4,Cloudy,Low,Delivered,33.0
ORD_01375,CUST_0628,REST_029,2026-05-20 02:55:16,170.59,6,Rain,High,Delivered,32.0
ORD_01376,CUST_0317,REST_074,2026-06-17 02:36:03,186.19,2,Clear,Low,Delivered,6.0
ORD_01377,CUST_0783,REST_050,2026-01-06 21:33:10,100.0,1,Cloudy,High,Delivered,26.0
ORD_01378,CUST_0705,REST_005,2026-01-19 13:04:03,131.49,2,Rain,Low,Delivered,39.0
ORD_01379,CUST_0662,REST_072,2026-05-14 22:28:36,186.37,3,Cloudy,Medium,Delivered,24.0
ORD_01380,CUST_0131,REST_069,2026-06-30 21:11:48,120.94,2,Clear,Low,Cancelled,33.0
ORD_01381,CUST_0102,REST_088,2026-05-21 21:32:48,290.93,3,Heavy Rain,Low,Delivered,33.0
ORD_01382,CUST_0310,REST_057,2026-04-17 03:35:42,126.19,4,Clear,Medium,Delivered,27.0
ORD_01383,CUST_0782,REST_026,2026-02-24 14:44:02,204.17,3,Clear,Medium,Delivered,34.0
ORD_01384,CUST_0292,REST_006,2026-06-30 14:29:18,193.27,1,Clear,Low,Delivered,24.0
ORD_01385,CUST_0722,REST_016,2026-06-26 10:35:57,273.27,6,Cloudy,High,Cancelled,23.0
ORD_01386,CUST_0495,REST_060,2026-01-22 09:56:10,297.51,6,Rain,Low,Cancelled,16.0
ORD_01387,CUST_0361,REST_100,2026-03-30 13:32:02,265.53,1,Clear,High,Cancelled,29.0
ORD_01388,CUST_0338,REST_012,2026-06-27 15:28:49,100.0,1,Clear,Medium,Delivered,12.0
ORD_01389,CUST_0579,REST_075,2026-03-19 19:01:53,349.6,1,Cloudy,Medium,Cancelled,9.0
ORD_01390,CUST_0010,REST_003,2026-01-19 08:08:12,419.9,5,Clear,Low,Delivered,16.0
ORD_01391,CUST_0049,REST_063,2026-05-04 08:47:44,139.05,3,Rain,Medium,Cancelled,16.0
ORD_01392,CUST_0487,REST_064,2026-04-25 12:43:49,206.47,1,Rain,Medium,Delivered,11.0
ORD_01393,CUST_0623,REST_062,2026-05-05 20:13:40,111.06,6,Clear,Low,Delivered,23.0
ORD_01394,CUST_0321,REST_006,2026-05-30 16:16:53,100.0,2,Clear,Low,Delivered,25.0
ORD_01395,CUST_0731,REST_019,2026-04-24 19:04:36,120.75,2,Rain,Low,Delivered,27.0
ORD_01396,CUST_0569,REST_018,2026-05-28 00:27:50,134.68,5,Clear,Low,Delivered,40.0
ORD_01397,CUST_0795,REST_080,2026-06-23 09:56:48,149.13,3,Clear,Low,Delivered,28.0
ORD_01398,CUST_0971,REST_087,2026-06-02 02:49:48,106.98,3,Clear,Low,Delivered,12.0
ORD_01399,CUST_0625,REST_043,2026-06-09 04:04:02,121.1,3,Clear,Medium,Delivered,23.0
ORD_01400,CUST_0133,REST_073,2026-06-23 05:54:08,180.18,6,Rain,Medium,Delivered,34.0
ORD_01401,CUST_0583,REST_003,2026-04-13 22:13:32,118.67,6,Cloudy,Medium,Delivered,14.0
ORD_01402,CUST_0083,REST_072,2026-01-29 22:48:10,244.43,5,Heavy Rain,Low,Delivered,22.0
ORD_01403,CUST_0057,REST_038,2026-05-20 08:47:22,263.73,3,Clear,Medium,Cancelled,40.0
ORD_01404,CUST_0376,REST_068,2026-04-17 22:27:18,671.3,3,Clear,Medium,Delivered,28.0
ORD_01405,CUST_0349,REST_076,2026-03-11 02:50:42,336.68,1,Heavy Rain,Medium,Delivered,18.0
ORD_01406,CUST_0271,REST_044,2026-04-11 06:20:41,207.2,3,Rain,Medium,Delivered,22.0
ORD_01407,CUST_0483,REST_095,2026-01-07 10:41:28,128.88,6,Cloudy,Medium,Delivered,33.0
ORD_01408,CUST_0111,REST_089,2026-02-20 14:19:12,213.06,1,Clear,Low,Delivered,21.0
ORD_01409,CUST_0869,REST_080,2026-06-16 23:14:47,216.94,1,Rain,Medium,Delivered,31.0
ORD_01410,CUST_0887,REST_063,2026-02-04 06:45:36,136.68,3,Clear,Low,Cancelled,14.0
ORD_01411,CUST_0076,REST_042,2026-02-17 06:33:16,278.96,2,Cloudy,High,Delivered,33.0
ORD_01412,CUST_0158,REST_064,2026-04-12 02:51:57,100.0,4,Cloudy,High,Delivered,12.0
ORD_01413,CUST_0532,REST_054,2026-04-12 13:51:32,158.47,6,Cloudy,Medium,Delivered,25.0
ORD_01414,CUST_0933,REST_078,2026-06-16 12:29:45,246.1,2,Cloudy,High,Delivered,33.0
ORD_01415,CUST_0643,REST_077,2026-02-03 17:43:19,154.75,3,Cloudy,Medium,Delivered,22.0
ORD_01416,CUST_0329,REST_071,2026-04-25 15:07:33,161.79,3,Clear,Medium,Delivered,26.0
ORD_01417,CUST_0122,REST_076,2026-02-06 04:45:10,168.04,2,Clear,Low,Cancelled,20.0
ORD_01418,CUST_0041,REST_037,2026-05-26 13:54:02,114.48,3,Cloudy,Medium,Delivered,22.0
ORD_01419,CUST_0167,REST_004,2026-05-15 07:57:11,345.73,6,Clear,High,Delivered,12.0
ORD_01420,CUST_0922,REST_002,2026-03-24 20:16:28,103.55,1,Clear,High,Delivered,40.0
ORD_01421,CUST_0642,REST_099,2026-06-16 13:02:29,215.94,5,Clear,Medium,Delivered,26.0
ORD_01422,CUST_0023,REST_044,2026-06-14 22:21:46,227.58,3,Clear,Medium,Delivered,24.0
ORD_01423,CUST_0279,REST_067,2026-02-11 20:06:13,107.58,3,Heavy Rain,Medium,Delivered,11.0
ORD_01424,CUST_0763,REST_068,2026-01-13 19:33:46,188.71,2,Clear,High,Delivered,22.0
ORD_01425,CUST_0469,REST_076,2026-05-25 19:13:41,109.91,1,Cloudy,Medium,Cancelled,17.0
ORD_01426,CUST_0400,REST_083,2026-01-18 13:17:40,389.58,2,Cloudy,Medium,Delivered,12.0
ORD_01427,CUST_0009,REST_074,2026-04-20 05:36:39,100.0,6,Clear,Medium,Delivered,13.0
ORD_01428,CUST_0013,REST_062,2026-04-16 04:53:00,126.51,2,Rain,High,Delivered,20.0
ORD_01429,CUST_0924,REST_001,2026-05-12 08:48:49,100.0,3,Clear,High,Delivered,14.0
ORD_01430,CUST_0923,REST_017,2026-05-26 14:55:18,100.0,1,Rain,Low,Delivered,13.0
ORD_01431,CUST_0819,REST_016,2026-02-15 08:09:02,434.92,6,Clear,Low,Delivered,25.0
ORD_01432,CUST_0832,REST_009,2026-04-14 03:25:23,244.33,3,Clear,High,Delivered,20.0
ORD_01433,CUST_0052,REST_053,2026-02-09 22:16:48,195.81,6,Clear,High,Delivered,16.0
ORD_01434,CUST_0209,REST_073,2026-06-15 16:43:40,126.33,3,Clear,Medium,Delivered,32.0
ORD_01435,CUST_0550,REST_059,2026-05-06 15:28:36,298.62,3,Rain,Medium,Delivered,37.0
ORD_01436,CUST_0612,REST_009,2026-06-23 17:28:03,115.2,3,Clear,High,Delivered,17.0
ORD_01437,CUST_0705,REST_012,2026-05-21 12:20:06,280.48,5,Cloudy,High,Delivered,15.0
ORD_01438,CUST_0402,REST_041,2026-06-08 11:39:48,112.18,4,Clear,High,Delivered,39.0
ORD_01439,CUST_0191,REST_015,2026-04-08 04:25:17,127.17,1,Rain,Low,Delivered,34.0
ORD_01440,CUST_0051,REST_066,2026-01-25 13:08:30,275.08,5,Rain,Medium,Delivered,25.0
ORD_01441,CUST_0393,REST_075,2026-02-27 03:44:51,291.52,4,Clear,Low,Cancelled,16.0
ORD_01442,CUST_0653,REST_011,2026-02-28 21:42:08,251.79,6,Clear,High,Delivered,14.0
ORD_01443,CUST_0680,REST_008,2026-02-24 18:25:09,101.77,4,Cloudy,Low,Delivered,28.0
ORD_01444,CUST_0823,REST_055,2026-02-17 23:32:10,141.78,4,Clear,Medium,Delivered,36.0
ORD_01445,CUST_0621,REST_096,2026-01-03 07:34:33,197.61,5,Clear,Medium,Delivered,34.0
ORD_01446,CUST_0719,REST_006,2026-04-26 04:11:33,113.62,1,Cloudy,High,Delivered,16.0
ORD_01447,CUST_0939,REST_053,2026-02-05 11:41:19,385.3,2,Heavy Rain,Medium,Delivered,26.0
ORD_01448,CUST_0300,REST_020,2026-01-13 10:23:18,100.0,4,Rain,Low,Delivered,23.0
ORD_01449,CUST_0622,REST_039,2026-05-08 06:04:31,118.12,2,Cloudy,Medium,Delivered,30.0
ORD_01450,CUST_0196,REST_099,2026-01-07 03:31:28,136.97,2,Cloudy,Medium,Delivered,34.0
ORD_01451,CUST_0417,REST_072,2026-04-29 03:22:21,100.0,3,Heavy Rain,Medium,Delivered,24.0
ORD_01452,CUST_0664,REST_034,2026-04-02 10:24:19,100.0,2,Cloudy,High,Delivered,20.0
ORD_01453,CUST_0420,REST_057,2026-05-29 08:02:51,255.68,6,Clear,Medium,Delivered,18.0
ORD_01454,CUST_0755,REST_019,2026-06-27 12:33:44,184.32,6,Rain,Medium,Delivered,20.0
ORD_01455,CUST_0640,REST_071,2026-05-25 22:34:54,430.62,3,Clear,Medium,Delivered,25.0
ORD_01456,CUST_0617,REST_031,2026-01-20 04:33:47,424.06,1,Clear,High,Delivered,27.0
ORD_01457,CUST_0522,REST_082,2026-03-29 19:26:37,230.02,1,Cloudy,High,Delivered,38.0
ORD_01458,CUST_0356,REST_040,2026-05-22 10:11:05,215.35,6,Clear,Medium,Delivered,31.0
ORD_01459,CUST_0148,REST_014,2026-01-21 20:15:17,187.97,3,Clear,High,Delivered,31.0
ORD_01460,CUST_0365,REST_100,2026-01-04 05:27:13,100.0,1,Clear,Medium,Delivered,36.0
ORD_01461,CUST_0364,REST_081,2026-01-11 01:04:51,100.0,4,Cloudy,Medium,Delivered,26.0
ORD_01462,CUST_0971,REST_037,2026-01-25 17:13:41,191.59,1,Heavy Rain,High,Delivered,19.0
ORD_01463,CUST_0652,REST_044,2026-05-20 03:51:31,254.38,3,Clear,Medium,Delivered,17.0
ORD_01464,CUST_0702,REST_009,2026-03-10 06:39:58,212.58,6,Clear,Medium,Delivered,26.0
ORD_01465,CUST_0402,REST_058,2026-05-17 10:47:21,110.96,4,Clear,High,Delivered,19.0
ORD_01466,CUST_0606,REST_020,2026-02-15 09:10:46,303.56,2,Cloudy,Low,Delivered,22.0
ORD_01467,CUST_0492,REST_092,2026-03-14 12:38:03,409.67,2,Cloudy,Medium,Delivered,21.0
ORD_01468,CUST_0229,REST_050,2026-03-24 14:45:00,303.66,2,Clear,Medium,Delivered,27.0
ORD_01469,CUST_0575,REST_020,2026-04-20 22:06:45,312.4,6,Clear,Low,Delivered,20.0
ORD_01470,CUST_0852,REST_036,2026-01-18 17:12:12,133.28,3,Cloudy,High,Delivered,12.0
ORD_01471,CUST_0537,REST_027,2026-06-22 00:18:38,327.59,2,Cloudy,Low,Delivered,24.0
ORD_01472,CUST_0268,REST_072,2026-04-13 12:22:23,196.4,1,Clear,Low,Delivered,16.0
ORD_01473,CUST_0405,REST_032,2026-04-07 06:14:11,240.17,2,Clear,High,Delivered,15.0
ORD_01474,CUST_0793,REST_001,2026-01-19 11:45:06,221.63,5,Clear,Low,Delivered,10.0
ORD_01475,CUST_0011,REST_017,2026-04-24 04:12:11,169.56,6,Heavy Rain,Medium,Delivered,12.0
ORD_01476,CUST_0320,REST_009,2026-02-13 21:48:50,112.96,5,Rain,High,Delivered,23.0
ORD_01477,CUST_0713,REST_084,2026-01-31 08:14:05,173.27,2,Cloudy,High,Delivered,25.0
ORD_01478,CUST_0126,REST_045,2026-04-18 06:26:25,311.91,2,Rain,High,Delivered,40.0
ORD_01479,CUST_0306,REST_096,2026-05-14 15:26:18,142.19,5,Cloudy,Low,Delivered,31.0
ORD_01480,CUST_0702,REST_066,2026-02-16 13:46:26,296.29,6,Rain,Low,Delivered,33.0
ORD_01481,CUST_0511,REST_032,2026-03-11 07:51:24,271.89,6,Clear,Medium,Delivered,19.0
ORD_01482,CUST_0089,REST_045,2026-03-01 05:31:39,153.79,2,Clear,Low,Delivered,32.0
ORD_01483,CUST_0355,REST_009,2026-06-20 08:36:13,389.1,6,Cloudy,Medium,Delivered,21.0
ORD_01484,CUST_0628,REST_030,2026-05-02 05:02:01,149.07,4,Cloudy,Medium,Delivered,17.0
ORD_01485,CUST_0352,REST_084,2026-03-18 01:51:44,415.82,6,Clear,Medium,Cancelled,20.0
ORD_01486,CUST_0689,REST_038,2026-03-07 23:26:06,230.16,5,Clear,Low,Delivered,37.0
ORD_01487,CUST_0014,REST_060,2026-03-03 18:56:18,179.7,3,Clear,Medium,Delivered,20.0
ORD_01488,CUST_0257,REST_001,2026-04-04 18:07:04,111.24,5,Clear,Medium,Delivered,7.0
ORD_01489,CUST_0209,REST_005,2026-05-01 12:25:39,172.68,1,Clear,Low,Delivered,38.0
ORD_01490,CUST_0281,REST_063,2026-03-01 14:43:26,162.05,4,Cloudy,Medium,Delivered,18.0
ORD_01491,CUST_0443,REST_099,2026-02-26 16:49:54,100.0,3,Rain,Medium,Cancelled,34.0
ORD_01492,CUST_0840,REST_036,2026-01-26 06:43:59,160.82,2,Cloudy,High,Delivered,13.0
ORD_01493,CUST_0837,REST_065,2026-02-27 01:54:56,116.5,1,Rain,High,Delivered,15.0
ORD_01494,CUST_0389,REST_078,2026-03-29 08:02:08,250.21,1,Rain,Medium,Delivered,36.0
ORD_01495,CUST_0617,REST_073,2026-03-16 21:05:10,371.84,4,Clear,Medium,Delivered,35.0
ORD_01496,CUST_0483,REST_094,2026-03-04 12:23:16,100.0,3,Clear,Low,Delivered,21.0
ORD_01497,CUST_0147,REST_024,2026-04-06 20:37:50,464.88,1,Clear,Low,Delivered,31.0
ORD_01498,CUST_0279,REST_004,2026-04-04 00:32:17,168.9,3,Rain,High,Delivered,11.0
ORD_01499,CUST_0521,REST_078,2026-05-02 18:18:51,106.03,3,Clear,Low,Delivered,38.0
ORD_01500,CUST_0630,REST_089,2026-02-21 03:02:07,275.0,6,Cloudy,Medium,Cancelled,22.0
ORD_01501,CUST_0606,REST_068,2026-06-30 16:55:57,141.8,1,Clear,Low,Delivered,22.0
ORD_01502,CUST_0434,REST_025,2026-04-30 09:48:16,173.3,3,Rain,Low,Delivered,28.0
ORD_01503,CUST_0144,REST_074,2026-03-23 09:03:54,145.13,4,Clear,High,Delivered,5.0
ORD_01504,CUST_0289,REST_099,2026-01-31 20:41:18,115.68,1,Rain,Low,Cancelled,35.0
ORD_01505,CUST_0386,REST_007,2026-05-02 00:02:14,269.94,4,Clear,Medium,Delivered,18.0
ORD_01506,CUST_0014,REST_013,2026-04-02 20:45:15,154.86,4,Clear,Low,Delivered,16.0
ORD_01507,CUST_0257,REST_068,2026-03-24 10:37:36,100.0,3,Cloudy,Medium,Delivered,18.0
ORD_01508,CUST_0346,REST_043,2026-01-09 11:44:02,245.45,3,Heavy Rain,Medium,Delivered,19.0
ORD_01509,CUST_0698,REST_057,2026-05-15 06:47:06,100.0,6,Cloudy,Medium,Delivered,21.0
ORD_01510,CUST_0345,REST_036,2026-04-19 13:40:14,100.0,6,Rain,High,Delivered,22.0
ORD_01511,CUST_0400,REST_014,2026-06-06 01:23:17,349.3,1,Rain,Low,Cancelled,28.0
ORD_01512,CUST_0207,REST_082,2026-02-12 14:34:06,100.0,6,Rain,Medium,Delivered,29.0
ORD_01513,CUST_0858,REST_072,2026-06-05 16:50:45,100.0,2,Clear,Medium,Delivered,17.0
ORD_01514,CUST_0943,REST_096,2026-06-21 11:50:38,255.33,1,Clear,High,Delivered,33.0
ORD_01515,CUST_0172,REST_027,2026-04-30 02:26:14,153.37,4,Clear,Low,Delivered,34.0
ORD_01516,CUST_0464,REST_037,2026-06-20 05:18:34,160.82,6,Heavy Rain,Low,Delivered,18.0
ORD_01517,CUST_0270,REST_087,2026-01-05 04:32:29,152.48,6,Heavy Rain,Low,Delivered,15.0
ORD_01518,CUST_0221,REST_071,2026-06-10 03:39:06,205.91,6,Cloudy,Low,Delivered,22.0
ORD_01519,CUST_0152,REST_076,2026-03-08 13:23:28,119.82,3,Clear,Low,Delivered,22.0
ORD_01520,CUST_0623,REST_025,2026-05-12 06:21:42,408.24,4,Clear,Medium,Cancelled,34.0
ORD_01521,CUST_0183,REST_067,2026-06-18 01:19:13,100.0,6,Heavy Rain,Medium,Delivered,16.0
ORD_01522,CUST_0399,REST_090,2026-04-21 02:44:37,231.52,5,Clear,High,Delivered,36.0
ORD_01523,CUST_0851,REST_004,2026-04-06 11:21:32,258.05,5,Rain,Low,Delivered,10.0
ORD_01524,CUST_0072,REST_100,2026-05-20 19:03:19,119.37,4,Clear,High,Delivered,35.0
ORD_01525,CUST_0418,REST_079,2026-01-28 18:32:20,103.23,6,Clear,High,Cancelled,32.0
ORD_01526,CUST_0898,REST_096,2026-04-23 10:24:50,317.17,2,Rain,High,Delivered,34.0
ORD_01527,CUST_0283,REST_093,2026-05-29 07:40:10,105.11,2,Clear,High,Delivered,26.0
ORD_01528,CUST_0074,REST_074,2026-04-04 23:47:51,129.84,1,Clear,High,Delivered,9.0
ORD_01529,CUST_0355,REST_085,2026-03-19 00:24:55,295.31,1,Heavy Rain,High,Delivered,13.0
ORD_01530,CUST_0727,REST_016,2026-03-23 18:16:19,184.77,6,Cloudy,Medium,Delivered,25.0
ORD_01531,CUST_0497,REST_019,2026-03-17 16:29:59,100.0,1,Rain,Medium,Delivered,22.0
ORD_01532,CUST_0328,REST_029,2026-01-14 04:22:44,473.85,3,Rain,High,Delivered,25.0
ORD_01533,CUST_0988,REST_051,2026-06-16 11:17:48,135.44,2,Clear,Medium,Delivered,20.0
ORD_01534,CUST_0535,REST_018,2026-05-26 09:30:18,145.25,4,Clear,Low,Cancelled,41.0
ORD_01535,CUST_0580,REST_058,2026-01-01 21:28:52,208.65,6,Clear,High,Delivered,23.0
ORD_01536,CUST_0910,REST_044,2026-05-25 09:38:10,255.65,6,Clear,Medium,Delivered,22.0
ORD_01537,CUST_0447,REST_016,2026-01-24 22:01:02,533.05,5,Clear,High,Delivered,31.0
ORD_01538,CUST_0373,REST_065,2026-02-26 17:59:18,100.0,2,Rain,Low,Delivered,17.0
ORD_01539,CUST_0362,REST_002,2026-06-30 11:38:02,285.51,2,Clear,Medium,Delivered,41.0
ORD_01540,CUST_0093,REST_056,2026-03-30 12:13:33,272.78,2,Cloudy,Low,Delivered,29.0
ORD_01541,CUST_0321,REST_079,2026-06-09 01:49:14,168.1,1,Clear,High,Delivered,33.0
ORD_01542,CUST_0324,REST_028,2026-06-03 04:10:48,279.5,3,Clear,Low,Delivered,25.0
ORD_01543,CUST_0384,REST_065,2026-04-17 04:36:08,303.04,4,Clear,High,Delivered,21.0
ORD_01544,CUST_0575,REST_005,2026-01-04 23:53:04,100.0,1,Rain,Low,Delivered,34.0
ORD_01545,CUST_0736,REST_022,2026-06-15 03:04:00,474.55,3,Clear,Low,Delivered,27.0
ORD_01546,CUST_0737,REST_100,2026-02-26 11:28:25,100.0,2,Cloudy,Low,Delivered,35.0
ORD_01547,CUST_0881,REST_013,2026-02-03 11:58:19,100.0,3,Cloudy,Medium,Delivered,18.0
ORD_01548,CUST_0346,REST_065,2026-03-07 11:38:19,156.96,1,Clear,Medium,Delivered,16.0
ORD_01549,CUST_0849,REST_016,2026-06-25 06:09:46,522.55,2,Cloudy,Low,Cancelled,23.0
ORD_01550,CUST_0103,REST_086,2026-03-12 11:57:18,153.0,1,Rain,Medium,Delivered,33.0
ORD_01551,CUST_0215,REST_064,2026-05-19 01:44:20,178.12,4,Cloudy,Low,Delivered,7.0
ORD_01552,CUST_0192,REST_032,2026-04-18 13:27:28,398.47,2,Clear,High,Delivered,25.0
ORD_01553,CUST_0672,REST_080,2026-02-20 11:47:31,153.67,3,Cloudy,Low,Delivered,36.0
ORD_01554,CUST_0884,REST_051,2026-04-22 11:47:23,100.0,1,Cloudy,Medium,Delivered,16.0
ORD_01555,CUST_0719,REST_079,2026-06-23 13:30:56,144.1,5,Clear,Medium,Delivered,31.0
ORD_01556,CUST_0781,REST_058,2026-06-26 05:18:06,385.27,3,Clear,High,Delivered,17.0
ORD_01557,CUST_0194,REST_046,2026-04-07 20:12:17,188.48,3,Clear,High,Delivered,18.0
ORD_01558,CUST_0380,REST_052,2026-04-17 00:12:33,524.19,2,Clear,High,Delivered,30.0
ORD_01559,CUST_0403,REST_063,2026-06-05 09:18:07,272.02,6,Clear,Low,Cancelled,18.0
ORD_01560,CUST_0664,REST_076,2026-03-03 11:33:23,127.15,3,Clear,High,Delivered,19.0
ORD_01561,CUST_0749,REST_060,2026-03-20 11:23:51,186.44,1,Clear,High,Delivered,20.0
ORD_01562,CUST_0600,REST_065,2026-05-28 16:12:17,113.38,5,Rain,High,Delivered,18.0
ORD_01563,CUST_0011,REST_081,2026-06-15 09:14:21,125.51,4,Cloudy,Medium,Cancelled,21.0
ORD_01564,CUST_0187,REST_055,2026-04-20 01:56:40,2129.19,5,Rain,High,Delivered,41.0
ORD_01565,CUST_0726,REST_057,2026-03-29 12:27:58,317.43,1,Cloudy,Medium,Delivered,18.0
ORD_01566,CUST_0015,REST_092,2026-01-14 21:56:43,291.08,2,Clear,Medium,Cancelled,24.0
ORD_01567,CUST_0778,REST_071,2026-03-31 15:10:00,128.67,1,Clear,Medium,Delivered,26.0
ORD_01568,CUST_0297,REST_073,2026-02-02 15:45:05,429.78,6,Rain,Medium,Delivered,34.0
ORD_01569,CUST_0411,REST_086,2026-03-20 05:24:32,331.85,6,Clear,Medium,Delivered,35.0
ORD_01570,CUST_0956,REST_026,2026-04-06 11:08:41,510.25,6,Clear,Medium,Delivered,33.0
ORD_01571,CUST_0585,REST_012,2026-05-15 06:30:22,496.81,3,Clear,High,Delivered,11.0
ORD_01572,CUST_0052,REST_071,2026-06-30 07:35:37,100.0,2,Clear,Medium,Delivered,31.0
ORD_01573,CUST_0640,REST_046,2026-04-14 12:46:00,100.0,6,Clear,Medium,Delivered,17.0
